 ,Label,Area,Mean,X,Y
1047,DSC_0264.JPG,0,150,1659.500,1363.500
1048,DSC_0264.JPG,0,200,1635.500,1443.500
1049,DSC_0264.JPG,0,109,1995.500,1767.500
1050,DSC_0264.JPG,0,110,2111.500,1819.500
1051,DSC_0264.JPG,0,68,2235.500,1859.500
1052,DSC_0264.JPG,0,99,2203.500,1623.500
1053,DSC_0264.JPG,0,106,2227.500,1519.500
1054,DSC_0264.JPG,0,113,2323.500,1647.500
1055,DSC_0264.JPG,0,74,2447.500,1759.500
1056,DSC_0264.JPG,0,120,2551.500,1787.500
1057,DSC_0264.JPG,0,77,2687.500,1583.500
1058,DSC_0264.JPG,0,164,2787.500,1519.500
1059,DSC_0264.JPG,0,139,2823.500,1459.500
1060,DSC_0264.JPG,0,115,2567.500,1247.500
1061,DSC_0264.JPG,0,127,2567.500,1167.500
1062,DSC_0264.JPG,0,48,2759.500,939.500
1063,DSC_0264.JPG,0,105,2823.500,883.500
1064,DSC_0264.JPG,0,110,2511.500,627.500
1065,DSC_0264.JPG,0,106,2487.500,479.500
1066,DSC_0264.JPG,0,195,2515.500,427.500
1067,DSC_0264.JPG,0,119,2987.500,375.500
1068,DSC_0264.JPG,0,39,3223.500,495.500
1069,DSC_0264.JPG,0,148,3347.500,671.500
1070,DSC_0264.JPG,0,105,3395.500,919.500
1071,DSC_0264.JPG,0,110,3411.500,1075.500
1072,DSC_0264.JPG,0,88,3363.500,1323.500
1073,DSC_0264.JPG,0,151,3367.500,1435.500
1074,DSC_0264.JPG,0,114,3379.500,1643.500
1075,DSC_0264.JPG,0,198,3407.500,1815.500
1076,DSC_0264.JPG,0,119,3431.500,2107.500
1077,DSC_0264.JPG,0,105,3411.500,2311.500
1078,DSC_0264.JPG,0,91,3383.500,2519.500
1079,DSC_0264.JPG,0,106,3391.500,2631.500
1080,DSC_0264.JPG,0,113,3359.500,2883.500
1081,DSC_0264.JPG,0,177,3351.500,2959.500
1082,DSC_0264.JPG,0,129,3219.500,3215.500
1083,DSC_0264.JPG,0,144,2979.500,3375.500
1084,DSC_0264.JPG,0,113,2911.500,3403.500
1085,DSC_0264.JPG,0,149,3107.500,3199.500
1086,DSC_0264.JPG,0,157,3163.500,3143.500
1087,DSC_0264.JPG,0,113,2863.500,2767.500
1088,DSC_0264.JPG,0,147,2859.500,2643.500
1089,DSC_0264.JPG,0,78,2807.500,2627.500
1090,DSC_0264.JPG,0,112,2635.500,2535.500
1091,DSC_0264.JPG,0,150,2559.500,2451.500
1092,DSC_0264.JPG,0,130,2519.500,2407.500
1093,DSC_0264.JPG,0,170,2435.500,2327.500
1094,DSC_0264.JPG,0,184,2267.500,2179.500
1095,DSC_0264.JPG,0,166,2219.500,2107.500
1096,DSC_0264.JPG,0,180,2255.500,1975.500
1097,DSC_0264.JPG,0,107,2319.500,1907.500
1098,DSC_0264.JPG,0,140,2371.500,1843.500
1099,DSC_0264.JPG,0,68,1907.500,1803.500
1100,DSC_0264.JPG,0,164,1851.500,1879.500
1101,DSC_0264.JPG,0,92,1755.500,1979.500
1102,DSC_0264.JPG,0,140,1687.500,2051.500
1103,DSC_0264.JPG,0,44,1567.500,2047.500
1104,DSC_0264.JPG,0,107,1475.500,1979.500
1105,DSC_0264.JPG,0,58,1351.500,1895.500
1106,DSC_0264.JPG,0,115,1287.500,1843.500
1107,DSC_0264.JPG,0,34,1047.500,1835.500
1108,DSC_0264.JPG,0,190,939.500,1851.500
1109,DSC_0264.JPG,0,84,955.500,1987.500
1110,DSC_0264.JPG,0,187,991.500,2147.500
1111,DSC_0264.JPG,0,141,1007.500,2151.500
1112,DSC_0264.JPG,0,118,1095.500,1815.500
1113,DSC_0264.JPG,0,110,1015.500,1675.500
1114,DSC_0264.JPG,0,126,1003.500,1511.500
1115,DSC_0264.JPG,0,91,971.500,1591.500
1116,DSC_0264.JPG,0,168,899.500,1787.500
1117,DSC_0264.JPG,0,117,831.500,1807.500
1118,DSC_0264.JPG,0,145,599.500,1747.500
1119,DSC_0264.JPG,0,117,399.500,1747.500
1120,DSC_0264.JPG,0,134,351.500,1787.500
1121,DSC_0264.JPG,0,176,331.500,1999.500
1122,DSC_0264.JPG,0,42,367.500,2091.500
1123,DSC_0264.JPG,0,174,427.500,2259.500
1124,DSC_0264.JPG,0,125,443.500,2379.500
1125,DSC_0264.JPG,0,46,499.500,2443.500
1126,DSC_0264.JPG,0,190,723.500,2411.500
1127,DSC_0264.JPG,0,197,743.500,2411.500
1128,DSC_0264.JPG,0,91,651.500,2375.500
1129,DSC_0264.JPG,0,125,623.500,2463.500
1130,DSC_0264.JPG,0,127,567.500,2523.500
1131,DSC_0264.JPG,0,186,443.500,2587.500
1132,DSC_0264.JPG,0,189,423.500,2819.500
1133,DSC_0264.JPG,0,79,435.500,2875.500
1134,DSC_0264.JPG,0,171,507.500,3335.500
1135,DSC_0264.JPG,0,130,567.500,3287.500
1136,DSC_0264.JPG,0,111,475.500,3071.500
1137,DSC_0264.JPG,0,153,531.500,3087.500
1138,DSC_0264.JPG,0,144,667.500,3251.500
1139,DSC_0264.JPG,0,92,763.500,3395.500
1140,DSC_0264.JPG,0,140,679.500,3103.500
1141,DSC_0264.JPG,0,191,607.500,3051.500
1142,DSC_0264.JPG,0,151,723.500,3275.500
1143,DSC_0264.JPG,0,51,847.500,3375.500
1144,DSC_0264.JPG,0,164,903.500,3363.500
1145,DSC_0264.JPG,0,57,1027.500,3455.500
1146,DSC_0264.JPG,0,101,1059.500,3459.500
1147,DSC_0264.JPG,0,172,1567.500,3515.500
1148,DSC_0264.JPG,0,134,1615.500,3479.500
1149,DSC_0264.JPG,0,135,1647.500,3375.500
1150,DSC_0264.JPG,0,148,1655.500,3311.500
1151,DSC_0264.JPG,0,163,1667.500,3307.500
1152,DSC_0264.JPG,0,144,1307.500,3047.500
1153,DSC_0264.JPG,0,126,1351.500,3071.500
1154,DSC_0264.JPG,0,93,1379.500,3115.500
1155,DSC_0264.JPG,0,28,1639.500,2659.500
1156,DSC_0264.JPG,0,109,1655.500,2691.500
1157,DSC_0264.JPG,0,99,1687.500,2759.500
1158,DSC_0264.JPG,0,127,1871.500,2967.500
1159,DSC_0264.JPG,0,101,1903.500,3019.500
1160,DSC_0264.JPG,0,56,1955.500,3011.500
1161,DSC_0264.JPG,0,69,1995.500,2983.500
1162,DSC_0264.JPG,0,145,1987.500,3063.500
1163,DSC_0264.JPG,0,110,1931.500,3091.500
1164,DSC_0264.JPG,0,122,1915.500,3103.500
1165,DSC_0264.JPG,0,139,2171.500,3355.500
1166,DSC_0264.JPG,0,149,2159.500,3439.500
1167,DSC_0264.JPG,0,160,2155.500,3495.500
1168,DSC_0264.JPG,0,134,2263.500,3527.500
1169,DSC_0264.JPG,0,81,2359.500,3511.500
1170,DSC_0264.JPG,0,117,2327.500,3415.500
1171,DSC_0264.JPG,0,114,2295.500,3403.500
1172,DSC_0264.JPG,0,126,2375.500,3463.500
1173,DSC_0264.JPG,0,98,2655.500,3543.500
1174,DSC_0264.JPG,0,112,2811.500,3539.500
1175,DSC_0264.JPG,0,115,2939.500,3523.500
1176,DSC_0264.JPG,0,89,2939.500,3471.500
1177,DSC_0264.JPG,0,133,2487.500,3083.500
1178,DSC_0264.JPG,0,141,2503.500,3051.500
1179,DSC_0264.JPG,0,138,2519.500,3047.500
1180,DSC_0264.JPG,0,44,2543.500,3063.500
1181,DSC_0264.JPG,0,161,2555.500,3075.500
1182,DSC_0264.JPG,0,119,2183.500,2631.500
1183,DSC_0264.JPG,0,168,2279.500,2655.500
1184,DSC_0264.JPG,0,79,2247.500,2631.500
1185,DSC_0264.JPG,0,138,2047.500,2567.500
1186,DSC_0264.JPG,0,77,1995.500,2511.500
1187,DSC_0264.JPG,0,73,1911.500,2391.500
1188,DSC_0264.JPG,0,148,1959.500,2343.500
1189,DSC_0264.JPG,0,104,2119.500,2211.500
1190,DSC_0264.JPG,0,118,2175.500,2159.500
1191,DSC_0264.JPG,0,172,2227.500,2003.500
1192,DSC_0264.JPG,0,62,2255.500,1895.500
1193,DSC_0264.JPG,0,44,2227.500,1747.500
1194,DSC_0264.JPG,0,95,2159.500,1667.500
1195,DSC_0264.JPG,0,93,1567.500,2191.500
1196,DSC_0264.JPG,0,66,1623.500,2163.500
1197,DSC_0264.JPG,0,122,1655.500,2135.500
1198,DSC_0264.JPG,0,114,1339.500,2387.500
1199,DSC_0264.JPG,0,146,1287.500,2479.500
1200,DSC_0264.JPG,0,154,1259.500,2471.500
1201,DSC_0264.JPG,0,167,1115.500,2243.500
1202,DSC_0264.JPG,0,112,1019.500,2091.500
1203,DSC_0264.JPG,0,49,999.500,2007.500
1204,DSC_0264.JPG,0,95,987.500,1939.500
1205,DSC_0264.JPG,0,98,775.500,1855.500
1206,DSC_0264.JPG,0,110,671.500,1831.500
1207,DSC_0264.JPG,0,148,651.500,1779.500
1208,DSC_0264.JPG,0,81,603.500,1207.500
1209,DSC_0264.JPG,0,64,735.500,1123.500
1210,DSC_0264.JPG,0,106,839.500,1067.500
1211,DSC_0264.JPG,0,94,923.500,1027.500
1212,DSC_0264.JPG,0,208,1011.500,995.500
1213,DSC_0264.JPG,0,169,1039.500,915.500
1214,DSC_0264.JPG,0,107,1027.500,891.500
1215,DSC_0264.JPG,0,126,1227.500,1163.500
1216,DSC_0264.JPG,0,93,1295.500,1223.500
1217,DSC_0264.JPG,0,77,1379.500,1295.500
1218,DSC_0264.JPG,0,127,1223.500,1139.500
1219,DSC_0264.JPG,0,116,1147.500,1083.500
1220,DSC_0264.JPG,0,166,1715.500,1223.500
1221,DSC_0264.JPG,0,127,1719.500,1003.500
1222,DSC_0264.JPG,0,137,1735.500,1103.500
1223,DSC_0264.JPG,0,186,1791.500,1223.500
1224,DSC_0264.JPG,0,144,1847.500,1235.500
1225,DSC_0264.JPG,0,169,1775.500,1315.500
1226,DSC_0264.JPG,0,68,1695.500,1359.500
1227,DSC_0264.JPG,0,138,1623.500,1435.500
1228,DSC_0264.JPG,0,142,1603.500,1519.500
1229,DSC_0264.JPG,0,164,1527.500,1623.500
1230,DSC_0264.JPG,0,104,1447.500,1691.500
1231,DSC_0264.JPG,0,167,1371.500,1735.500
1232,DSC_0264.JPG,0,97,2019.500,1291.500
1233,DSC_0264.JPG,0,68,2111.500,1371.500
1234,DSC_0264.JPG,0,55,2215.500,1423.500
1235,DSC_0264.JPG,0,192,2263.500,1451.500
1236,DSC_0264.JPG,0,181,2291.500,1491.500
1237,DSC_0264.JPG,0,185,2375.500,1599.500
1238,DSC_0264.JPG,0,107,2283.500,795.500
1239,DSC_0264.JPG,0,96,2215.500,887.500
1240,DSC_0264.JPG,0,151,2123.500,959.500
1241,DSC_0264.JPG,0,51,2027.500,1019.500
1242,DSC_0264.JPG,0,152,1991.500,1075.500
1243,DSC_0264.JPG,0,137,1923.500,1191.500
1244,DSC_0264.JPG,0,127,1899.500,1223.500
1245,DSC_0264.JPG,0,54,2055.500,655.500
1246,DSC_0264.JPG,0,113,2123.500,783.500
1247,DSC_0264.JPG,0,94,2207.500,855.500
1248,DSC_0264.JPG,0,100,2295.500,939.500
1249,DSC_0264.JPG,0,87,2379.500,1031.500
1250,DSC_0264.JPG,0,18,2435.500,1079.500
1251,DSC_0264.JPG,0,125,2527.500,1119.500
1252,DSC_0264.JPG,0,59,2619.500,1187.500
1253,DSC_0264.JPG,0,112,2687.500,1407.500
1254,DSC_0264.JPG,0,73,2775.500,1371.500
1255,DSC_0264.JPG,0,60,2959.500,1403.500
1256,DSC_0264.JPG,0,39,3031.500,1311.500
1257,DSC_0264.JPG,0,150,3067.500,1247.500
1258,DSC_0264.JPG,0,133,3083.500,1215.500
1259,DSC_0264.JPG,0,137,3207.500,1199.500
1260,DSC_0264.JPG,0,78,3299.500,1211.500
1261,DSC_0264.JPG,0,62,3347.500,1399.500
1262,DSC_0264.JPG,0,160,3351.500,1467.500
1263,DSC_0264.JPG,0,150,3323.500,1651.500
1264,DSC_0264.JPG,0,86,3259.500,1723.500
1265,DSC_0264.JPG,0,101,3087.500,1787.500
1266,DSC_0264.JPG,0,114,3043.500,1863.500
1267,DSC_0264.JPG,0,142,2999.500,1915.500
1268,DSC_0264.JPG,0,135,2927.500,2003.500
1269,DSC_0264.JPG,0,76,2891.500,2071.500
1270,DSC_0264.JPG,0,176,2923.500,2171.500
1271,DSC_0264.JPG,0,147,2999.500,2271.500
1272,DSC_0264.JPG,0,108,3055.500,2315.500
1273,DSC_0264.JPG,0,176,3119.500,2375.500
1274,DSC_0264.JPG,0,86,3275.500,2491.500
1275,DSC_0264.JPG,0,97,3335.500,2375.500
1276,DSC_0264.JPG,0,32,3331.500,2199.500
1277,DSC_0264.JPG,0,36,3343.500,2083.500
1278,DSC_0264.JPG,0,187,3359.500,1999.500
1279,DSC_0264.JPG,0,158,3359.500,1951.500
1280,0.299R+0.587G+0.114B,0,155,3339.500,1891.500
